job_id,company,title,url,found_date,matched,source
greenhouse:figma:6002024004,Figma,"Director, Product - Enterprise ",https://boards.greenhouse.io/figma/jobs/6002024004?gh_jid=6002024004,2026-08-12,no
greenhouse:figma:6112112004,Figma,"Director, Research - AI Evals",https://boards.greenhouse.io/figma/jobs/6112112004?gh_jid=6112112004,2026-08-12,no
greenhouse:figma:5820284004,Figma,"Director, Solutions Consulting (United States)",https://boards.greenhouse.io/figma/jobs/5820284004?gh_jid=5820284004,2026-08-12,no
greenhouse:figma:5835172004,Figma,"Director, Technical Revenue Accounting",https://boards.greenhouse.io/figma/jobs/5835172004?gh_jid=5835172004,2026-08-12,no
greenhouse:figma:5813967004,Figma,Distribution Partner Manager,https://boards.greenhouse.io/figma/jobs/5813967004?gh_jid=5813967004,2026-08-12,no
greenhouse:figma:6100732004,Figma,"Employment Counsel (London, United Kingdom) ",https://boards.greenhouse.io/figma/jobs/6100732004?gh_jid=6100732004,2026-08-12,no
greenhouse:figma:5615966004,Figma,"Enterprise Solutions Consultant (Bengaluru, India)",https://boards.greenhouse.io/figma/jobs/5615966004?gh_jid=5615966004,2026-08-12,no
greenhouse:figma:6105678004,Figma,"Enterprise Support Specialist, Korean Speaking (London, United Kingdom)",https://boards.greenhouse.io/figma/jobs/6105678004?gh_jid=6105678004,2026-08-12,no
greenhouse:figma:6126728004,Figma,"Events Manager - Figma Weave (New York, United States)",https://boards.greenhouse.io/figma/jobs/6126728004?gh_jid=6126728004,2026-08-12,no
greenhouse:figma:6132356004,Figma,"Executive Assistant, Chief People Officer",https://boards.greenhouse.io/figma/jobs/6132356004?gh_jid=6132356004,2026-08-12,no
greenhouse:figma:6115082004,Figma,"Executive Assistant, Design ",https://boards.greenhouse.io/figma/jobs/6115082004?gh_jid=6115082004,2026-08-12,no
greenhouse:figma:5969046004,Figma,"Executive Assistant, People",https://boards.greenhouse.io/figma/jobs/5969046004?gh_jid=5969046004,2026-08-12,no
greenhouse:figma:6007619004,Figma,Field Enablement Manager (United States),https://boards.greenhouse.io/figma/jobs/6007619004?gh_jid=6007619004,2026-08-12,no
greenhouse:figma:6110219004,Figma,Forward Deployed Engineer ,https://boards.greenhouse.io/figma/jobs/6110219004?gh_jid=6110219004,2026-08-12,no
greenhouse:figma:6015630004,Figma,Governance Risk and Compliance,https://boards.greenhouse.io/figma/jobs/6015630004?gh_jid=6015630004,2026-08-12,no
greenhouse:figma:5810842004,Figma,"Head of Marketing, LATAM (São Paulo, Brazil)",https://boards.greenhouse.io/figma/jobs/5810842004?gh_jid=5810842004,2026-08-12,yes
greenhouse:figma:6122269004,Figma,"Inside Sales Representative, French or German Speaker (London, United Kingdom) ",https://boards.greenhouse.io/figma/jobs/6122269004?gh_jid=6122269004,2026-08-12,no
greenhouse:figma:5983820004,Figma,"Manager, Data Science - AI Product",https://boards.greenhouse.io/figma/jobs/5983820004?gh_jid=5983820004,2026-08-12,no
greenhouse:figma:6118332004,Figma,"Manager, Distribution Partnerships",https://boards.greenhouse.io/figma/jobs/6118332004?gh_jid=6118332004,2026-08-12,no
greenhouse:figma:5996930004,Figma,"Manager, Enterprise Sales",https://boards.greenhouse.io/figma/jobs/5996930004?gh_jid=5996930004,2026-08-12,no
greenhouse:figma:6104574004,Figma,"Manager, Enterprise Support (Singapore)",https://boards.greenhouse.io/figma/jobs/6104574004?gh_jid=6104574004,2026-08-12,no
greenhouse:figma:6004606004,Figma,"Manager, Figma for Education (International)",https://boards.greenhouse.io/figma/jobs/6004606004?gh_jid=6004606004,2026-08-12,no
greenhouse:figma:6132269004,Figma,"Manager, HRIS",https://boards.greenhouse.io/figma/jobs/6132269004?gh_jid=6132269004,2026-08-12,no
greenhouse:figma:6010992004,Figma,"Manager, Inside Sales (London, United Kingdom)",https://boards.greenhouse.io/figma/jobs/6010992004?gh_jid=6010992004,2026-08-12,no
greenhouse:figma:6110744004,Figma,"Manager, Mid-Market Sales (Berlin, Germany)",https://boards.greenhouse.io/figma/jobs/6110744004?gh_jid=6110744004,2026-08-12,no
greenhouse:figma:6104919004,Figma,"Manager, Product - Code",https://boards.greenhouse.io/figma/jobs/6104919004?gh_jid=6104919004,2026-08-12,no
greenhouse:figma:5790585004,Figma,"Manager, Product Design",https://boards.greenhouse.io/figma/jobs/5790585004?gh_jid=5790585004,2026-08-12,no
greenhouse:figma:6015609004,Figma,"Manager, Security Operations",https://boards.greenhouse.io/figma/jobs/6015609004?gh_jid=6015609004,2026-08-12,no
greenhouse:figma:5838098004,Figma,"Manager, Software Engineering - AI Product ",https://boards.greenhouse.io/figma/jobs/5838098004?gh_jid=5838098004,2026-08-12,no
greenhouse:figma:6099616004,Figma,"Manager, Software Engineering - AI Product (London, United Kingdom)",https://boards.greenhouse.io/figma/jobs/6099616004?gh_jid=6099616004,2026-08-12,no
greenhouse:figma:5722244004,Figma,"Manager, Software Engineering - Billing",https://boards.greenhouse.io/figma/jobs/5722244004?gh_jid=5722244004,2026-08-12,no
greenhouse:figma:6135721004,Figma,"Manager, Software Engineering - Data Platform",https://boards.greenhouse.io/figma/jobs/6135721004?gh_jid=6135721004,2026-08-12,no
greenhouse:figma:6008752004,Figma,"Manager, Software Engineering - DevEx AI Tools",https://boards.greenhouse.io/figma/jobs/6008752004?gh_jid=6008752004,2026-08-12,no
greenhouse:figma:6105734004,Figma,"Manager, Software Engineering - Figma Weave (Tel Aviv, Israel)",https://boards.greenhouse.io/figma/jobs/6105734004?gh_jid=6105734004,2026-08-12,no
greenhouse:figma:6010279004,Figma,"Manager, Software Engineering - Growth Platform ",https://boards.greenhouse.io/figma/jobs/6010279004?gh_jid=6010279004,2026-08-12,no
greenhouse:figma:5778796004,Figma,"Manager, Software Engineering - Interaction Design",https://boards.greenhouse.io/figma/jobs/5778796004?gh_jid=5778796004,2026-08-12,no
greenhouse:figma:5807963004,Figma,"Manager, Software Engineering - Observability",https://boards.greenhouse.io/figma/jobs/5807963004?gh_jid=5807963004,2026-08-12,no
greenhouse:figma:6092906004,Figma,"Manager, Software Engineering - Payload",https://boards.greenhouse.io/figma/jobs/6092906004?gh_jid=6092906004,2026-08-12,no
greenhouse:figma:6111591004,Figma,"Manager, Solutions Consulting (London, United Kingdom)",https://boards.greenhouse.io/figma/jobs/6111591004?gh_jid=6111591004,2026-08-12,no
greenhouse:figma:6134908004,Figma,"Manager, Solutions Consulting (Tokyo, Japan)",https://boards.greenhouse.io/figma/jobs/6134908004?gh_jid=6134908004,2026-08-12,no
greenhouse:figma:5697641004,Figma,"Manager, Solutions Consulting (United States)",https://boards.greenhouse.io/figma/jobs/5697641004?gh_jid=5697641004,2026-08-12,no
greenhouse:figma:5620034004,Figma,"Manager, Strategic Sales",https://boards.greenhouse.io/figma/jobs/5620034004?gh_jid=5620034004,2026-08-12,no
greenhouse:figma:6013495004,Figma,Marketing Engineer,https://boards.greenhouse.io/figma/jobs/6013495004?gh_jid=6013495004,2026-08-12,no
greenhouse:figma:6117563004,Figma,Motion Designer ,https://boards.greenhouse.io/figma/jobs/6117563004?gh_jid=6117563004,2026-08-12,no
greenhouse:figma:6051050004,Figma,"Onboarding Manager, Customer Experience (Tokyo, Japan)",https://boards.greenhouse.io/figma/jobs/6051050004?gh_jid=6051050004,2026-08-12,no
greenhouse:figma:5978282004,Figma,"People Partner, Japan & APAC (Singapore)",https://boards.greenhouse.io/figma/jobs/5978282004?gh_jid=5978282004,2026-08-12,no
greenhouse:figma:5711913004,Figma,"Product Designer, AI Models",https://boards.greenhouse.io/figma/jobs/5711913004?gh_jid=5711913004,2026-08-12,no
greenhouse:figma:6126976004,Figma,"Product Designer, CMS",https://boards.greenhouse.io/figma/jobs/6126976004?gh_jid=6126976004,2026-08-12,no
greenhouse:figma:5711468004,Figma,"Product Designer, Design, Dev, & AI Tools",https://boards.greenhouse.io/figma/jobs/5711468004?gh_jid=5711468004,2026-08-12,no
greenhouse:figma:5991320004,Figma,"Product Designer - Figma Weave (Tel Aviv, Israel)",https://boards.greenhouse.io/figma/jobs/5991320004?gh_jid=5991320004,2026-08-12,no
greenhouse:figma:5711595004,Figma,"Product Designer, Growth & Monetization",https://boards.greenhouse.io/figma/jobs/5711595004?gh_jid=5711595004,2026-08-12,no
greenhouse:figma:6119781004,Figma,"Product Manager, Acquisition",https://boards.greenhouse.io/figma/jobs/6119781004?gh_jid=6119781004,2026-08-12,no
greenhouse:figma:5989185004,Figma,"Product Manager, AI Growth",https://boards.greenhouse.io/figma/jobs/5989185004?gh_jid=5989185004,2026-08-12,no
greenhouse:figma:6092802004,Figma,"Product Manager, CMS",https://boards.greenhouse.io/figma/jobs/6092802004?gh_jid=6092802004,2026-08-12,no
greenhouse:figma:5505263004,Figma,"Product Manager, Design Tools",https://boards.greenhouse.io/figma/jobs/5505263004?gh_jid=5505263004,2026-08-12,no
greenhouse:figma:6100482004,Figma,"Product Manager, Developer Platform",https://boards.greenhouse.io/figma/jobs/6100482004?gh_jid=6100482004,2026-08-12,no
greenhouse:figma:5991338004,Figma,"Product Manager - Figma Weave (Tel-Aviv, Israel)",https://boards.greenhouse.io/figma/jobs/5991338004?gh_jid=5991338004,2026-08-12,no
greenhouse:figma:6009558004,Figma,"Product Marketing Manager, Audience & Messaging",https://boards.greenhouse.io/figma/jobs/6009558004?gh_jid=6009558004,2026-08-12,yes
greenhouse:figma:6105673004,Figma,"Product Marketing Manager - Figma Weave (Tel Aviv, Israel) ",https://boards.greenhouse.io/figma/jobs/6105673004?gh_jid=6105673004,2026-08-12,yes
greenhouse:figma:5989134004,Figma,"Product Marketing Manager, Monetization",https://boards.greenhouse.io/figma/jobs/5989134004?gh_jid=5989134004,2026-08-12,yes
greenhouse:figma:5822583004,Figma,Product Partner Manager ,https://boards.greenhouse.io/figma/jobs/5822583004?gh_jid=5822583004,2026-08-12,no
greenhouse:figma:6130540004,Figma,"Program Manager, Scale Onboarding (London, United Kingdom) ",https://boards.greenhouse.io/figma/jobs/6130540004?gh_jid=6130540004,2026-08-12,no
greenhouse:figma:6014235004,Figma,"Recruiter (Berlin, Germany)",https://boards.greenhouse.io/figma/jobs/6014235004?gh_jid=6014235004,2026-08-12,no
greenhouse:figma:6019700004,Figma,"Recruiter (Paris, France)",https://boards.greenhouse.io/figma/jobs/6019700004?gh_jid=6019700004,2026-08-12,no
greenhouse:figma:5651744004,Figma,"Researcher, Core Product Strategy",https://boards.greenhouse.io/figma/jobs/5651744004?gh_jid=5651744004,2026-08-12,no
greenhouse:figma:5998224004,Figma,"Sales Operations Manager, New Business",https://boards.greenhouse.io/figma/jobs/5998224004?gh_jid=5998224004,2026-08-12,no
greenhouse:figma:6123146004,Figma,Sales Operations Manager (Singapore),https://boards.greenhouse.io/figma/jobs/6123146004?gh_jid=6123146004,2026-08-12,no
greenhouse:figma:5829751004,Figma,Security Engineer,https://boards.greenhouse.io/figma/jobs/5829751004?gh_jid=5829751004,2026-08-12,no
greenhouse:figma:6119198004,Figma,Senior Accountant,https://boards.greenhouse.io/figma/jobs/6119198004?gh_jid=6119198004,2026-08-12,no
greenhouse:figma:5565447004,Figma,"Senior Account Executive, SMB",https://boards.greenhouse.io/figma/jobs/5565447004?gh_jid=5565447004,2026-08-12,no
greenhouse:figma:5988684004,Figma,"Senior Account Executive, UK Government (London, United Kingdom)",https://boards.greenhouse.io/figma/jobs/5988684004?gh_jid=5988684004,2026-08-12,no
greenhouse:figma:6105538004,Figma,"Senior Analyst, SEC Reporting & Technical Accounting",https://boards.greenhouse.io/figma/jobs/6105538004?gh_jid=6105538004,2026-08-12,no
greenhouse:figma:6124232004,Figma,"Senior Manager, Enterprise Sales (London, United Kingdom)",https://boards.greenhouse.io/figma/jobs/6124232004?gh_jid=6124232004,2026-08-12,no
greenhouse:figma:5753194004,Figma,"Senior Manager, Enterprise Sales (Tokyo, Japan)",https://boards.greenhouse.io/figma/jobs/5753194004?gh_jid=5753194004,2026-08-12,no
greenhouse:figma:6104505004,Figma,Senior Product Counsel,https://boards.greenhouse.io/figma/jobs/6104505004?gh_jid=6104505004,2026-08-12,no
greenhouse:figma:6139275004,Figma,Senior Revenue Analyst ,https://boards.greenhouse.io/figma/jobs/6139275004?gh_jid=6139275004,2026-08-12,no
greenhouse:figma:6003308004,Figma,"Senior Sales Enablement Manager (Tokyo, Japan) ",https://boards.greenhouse.io/figma/jobs/6003308004?gh_jid=6003308004,2026-08-12,no
greenhouse:figma:6050054004,Figma,Senior Solutions Consultant (Singapore),https://boards.greenhouse.io/figma/jobs/6050054004?gh_jid=6050054004,2026-08-12,no
greenhouse:figma:5835673004,Figma,"Senior Technical Revenue Analyst (Dublin, Ireland) ",https://boards.greenhouse.io/figma/jobs/5835673004?gh_jid=5835673004,2026-08-12,no
greenhouse:figma:5691886004,Figma,Software Engineer - AI Platforms,https://boards.greenhouse.io/figma/jobs/5691886004?gh_jid=5691886004,2026-08-12,no
greenhouse:figma:5551730004,Figma,Software Engineer - AI Product,https://boards.greenhouse.io/figma/jobs/5551730004?gh_jid=5551730004,2026-08-12,no
greenhouse:figma:5551697004,Figma,"Software Engineer - AI Product (London, United Kingdom)",https://boards.greenhouse.io/figma/jobs/5551697004?gh_jid=5551697004,2026-08-12,no
greenhouse:figma:5552530004,Figma,Software Engineer - C++,https://boards.greenhouse.io/figma/jobs/5552530004?gh_jid=5552530004,2026-08-12,no
greenhouse:figma:5551686004,Figma,Software Engineer - Data Infrastructure,https://boards.greenhouse.io/figma/jobs/5551686004?gh_jid=5551686004,2026-08-12,no
greenhouse:figma:5790627004,Figma,Software Engineer - Developer Experience,https://boards.greenhouse.io/figma/jobs/5790627004?gh_jid=5790627004,2026-08-12,no
greenhouse:figma:5552549004,Figma,Software Engineer - Distributed Systems,https://boards.greenhouse.io/figma/jobs/5552549004?gh_jid=5552549004,2026-08-12,no
greenhouse:figma:6073106004,Figma,"Software Engineer - Figma Weave (Tel Aviv, Israel) ",https://boards.greenhouse.io/figma/jobs/6073106004?gh_jid=6073106004,2026-08-12,no
greenhouse:figma:5691911004,Figma,Software Engineer - Full Stack,https://boards.greenhouse.io/figma/jobs/5691911004?gh_jid=5691911004,2026-08-12,no
greenhouse:figma:5552522004,Figma,Software Engineer - Graphics & Media,https://boards.greenhouse.io/figma/jobs/5552522004?gh_jid=5552522004,2026-08-12,no
greenhouse:figma:5552560004,Figma,Software Engineer - Growth & Monetization,https://boards.greenhouse.io/figma/jobs/5552560004?gh_jid=5552560004,2026-08-12,no
greenhouse:figma:6131089004,Figma,Software Engineer Intern (Winter 2027),https://boards.greenhouse.io/figma/jobs/6131089004?gh_jid=6131089004,2026-08-12,no
greenhouse:figma:5551532004,Figma,Software Engineer - Machine Learning,https://boards.greenhouse.io/figma/jobs/5551532004?gh_jid=5551532004,2026-08-12,no
greenhouse:figma:6100023004,Figma,Software Engineer - Mobile Web,https://boards.greenhouse.io/figma/jobs/6100023004?gh_jid=6100023004,2026-08-12,no
greenhouse:figma:5551649004,Figma,Software Engineer - Production Engineering,https://boards.greenhouse.io/figma/jobs/5551649004?gh_jid=5551649004,2026-08-12,no
greenhouse:figma:5781928004,Figma,"Software Engineer - Production Engineering (London, United Kingdom)",https://boards.greenhouse.io/figma/jobs/5781928004?gh_jid=5781928004,2026-08-12,no
greenhouse:figma:6102379004,Figma,Software Engineer - Traffic,https://boards.greenhouse.io/figma/jobs/6102379004?gh_jid=6102379004,2026-08-12,no
greenhouse:figma:5783377004,Figma,Solutions Consultant,https://boards.greenhouse.io/figma/jobs/5783377004?gh_jid=5783377004,2026-08-12,no
greenhouse:figma:5735853004,Figma,"Solutions Consultant (Berlin, Germany)",https://boards.greenhouse.io/figma/jobs/5735853004?gh_jid=5735853004,2026-08-12,no
greenhouse:figma:5981822004,Figma,"Solutions Consultant, Federal",https://boards.greenhouse.io/figma/jobs/5981822004?gh_jid=5981822004,2026-08-12,no
greenhouse:figma:5735493004,Figma,"Solutions Consultant (London, United Kingdom)",https://boards.greenhouse.io/figma/jobs/5735493004?gh_jid=5735493004,2026-08-12,no
greenhouse:figma:6111166004,Figma,"Solutions Consultant, Payload",https://boards.greenhouse.io/figma/jobs/6111166004?gh_jid=6111166004,2026-08-12,no
greenhouse:figma:5993635004,Figma,"Solutions Consultant (Sydney, Australia)",https://boards.greenhouse.io/figma/jobs/5993635004?gh_jid=5993635004,2026-08-12,no
greenhouse:figma:5792631004,Figma,Strategic Finance,https://boards.greenhouse.io/figma/jobs/5792631004?gh_jid=5792631004,2026-08-12,no
greenhouse:figma:6123582004,Figma,"Strategic Program Manager - Figma Weave (New York, United States)",https://boards.greenhouse.io/figma/jobs/6123582004?gh_jid=6123582004,2026-08-12,no
greenhouse:figma:5802956004,Figma,"Support Engineer, AI Infrastructure",https://boards.greenhouse.io/figma/jobs/5802956004?gh_jid=5802956004,2026-08-12,no
greenhouse:figma:6113161004,Figma,"Technical Account Manager, Mandarin Speaking (Singapore)",https://boards.greenhouse.io/figma/jobs/6113161004?gh_jid=6113161004,2026-08-12,no
greenhouse:figma:6006175004,Figma,"Technical Account Manager (Tokyo, Japan)",https://boards.greenhouse.io/figma/jobs/6006175004?gh_jid=6006175004,2026-08-12,no
greenhouse:figma:5837760004,Figma,Technical Program Manager - AI Performance,https://boards.greenhouse.io/figma/jobs/5837760004?gh_jid=5837760004,2026-08-12,no
greenhouse:figma:6009613004,Figma,Technical Program Manager - Data,https://boards.greenhouse.io/figma/jobs/6009613004?gh_jid=6009613004,2026-08-12,no
greenhouse:figma:6020719004,Figma,Technical Program Manager - Infrastructure,https://boards.greenhouse.io/figma/jobs/6020719004?gh_jid=6020719004,2026-08-12,no
greenhouse:figma:6111625004,Figma,Technical Quality Specialist ,https://boards.greenhouse.io/figma/jobs/6111625004?gh_jid=6111625004,2026-08-12,no
greenhouse:figma:6008343004,Figma,Voice of the Customer Program Manager,https://boards.greenhouse.io/figma/jobs/6008343004?gh_jid=6008343004,2026-08-12,no
greenhouse:klaviyo:7776857003,Klaviyo,"Account Executive Commercial, Spanish Speaker",https://www.klaviyo.com/careers/jobs/7776857003?gh_jid=7776857003,2026-08-12,no
greenhouse:klaviyo:7602229003,Klaviyo," Account Executive, Large Enterprise ",https://www.klaviyo.com/careers/jobs/7602229003?gh_jid=7602229003,2026-08-12,no
greenhouse:klaviyo:7588382003,Klaviyo," Account Executive, Large Enterprise ",https://www.klaviyo.com/careers/jobs/7588382003?gh_jid=7588382003,2026-08-12,no
greenhouse:klaviyo:7519959003,Klaviyo," Account Executive, Large Enterprise ",https://www.klaviyo.com/careers/jobs/7519959003?gh_jid=7519959003,2026-08-12,no
greenhouse:klaviyo:7529251003,Klaviyo," Account Executive, Large Enterprise ",https://www.klaviyo.com/careers/jobs/7529251003?gh_jid=7529251003,2026-08-12,no
greenhouse:klaviyo:7602247003,Klaviyo," Account Executive, Large Enterprise ",https://www.klaviyo.com/careers/jobs/7602247003?gh_jid=7602247003,2026-08-12,no
greenhouse:klaviyo:7602220003,Klaviyo," Account Executive, Large Enterprise ",https://www.klaviyo.com/careers/jobs/7602220003?gh_jid=7602220003,2026-08-12,no
greenhouse:klaviyo:7602227003,Klaviyo," Account Executive, Large Enterprise ",https://www.klaviyo.com/careers/jobs/7602227003?gh_jid=7602227003,2026-08-12,no
greenhouse:klaviyo:7602221003,Klaviyo," Account Executive, Large Enterprise ",https://www.klaviyo.com/careers/jobs/7602221003?gh_jid=7602221003,2026-08-12,no
greenhouse:klaviyo:7624149003,Klaviyo,"Account Executive, Mid-Enterprise",https://www.klaviyo.com/careers/jobs/7624149003?gh_jid=7624149003,2026-08-12,no
